track_id,title,artist,genre,audio_path,lyrics_path,lyrics_source
148612,Superferries,Red Crickets,Pop,data\fma_small\fma_small\148\148612.mp3,data\whisper_transcriptions\Red Crickets - Superferries 148612.txt,whisper
10696,2.18.05 dai,BOPD,Hip-Hop,data\fma_small\fma_small\010\010696.mp3,data\whisper_transcriptions\BOPD - 2.18.05 dai 10696.txt,whisper
145610,Wolves,The One They Fear,Rock,data\fma_small\fma_small\145\145610.mp3,data\whisper_transcriptions\The One They Fear - Wolves 145610.txt,whisper
114396,Breathe New Life,Scott Holmes,Rock,data\fma_small\fma_small\114\114396.mp3,data\whisper_transcriptions\Scott Holmes - Breathe New Life 114396.txt,whisper
107029,VARIETTE (avec Jam),Alaclair Ensemble,Hip-Hop,data\fma_small\fma_small\107\107029.mp3,data\lyrics\Alaclair Ensemble - VARIETTE _107029_.txt,genius
11298,Now Get Busy,Beastie Boys,Hip-Hop,data\fma_small\fma_small\011\011298.mp3,data\lyrics\Beastie Boys - Now Get Busy _11298_.txt,genius
130372,Like a Glove,TransFX,Pop,data\fma_small\fma_small\130\130372.mp3,data\whisper_transcriptions\TransFX - Like a Glove 130372.txt,whisper
13804,Life's A Beach,The Professional Savage,Hip-Hop,data\fma_small\fma_small\013\013804.mp3,data\whisper_transcriptions\The Professional Savage - Life's A Beach 13804.txt,whisper
115735,Rage (feat Vosmoy),Still Pluto,Rock,data\fma_small\fma_small\115\115735.mp3,data\whisper_transcriptions\Still Pluto - Rage (feat Vosmoy) 115735.txt,whisper
96403,Wrong or Right,Insane Ride,Rock,data\fma_small\fma_small\096\096403.mp3,data\whisper_transcriptions\Insane Ride - Wrong or Right 96403.txt,whisper
85422,Bicentennial Bridge,Orange Peels,Pop,data\fma_small\fma_small\085\085422.mp3,data\whisper_transcriptions\Orange Peels - Bicentennial Bridge 85422.txt,whisper
122352,Lover,David Mumford,Folk,data\fma_small\fma_small\122\122352.mp3,data\whisper_transcriptions\David Mumford - Lover 122352.txt,whisper
57630,Almost Alright,Noveller,Experimental,data\fma_small\fma_small\057\057630.mp3,data\whisper_transcriptions\Noveller - Almost Alright 57630.txt,whisper
88960,Queen (Mugl Remix),TIGERBERRY,Rock,data\fma_small\fma_small\088\088960.mp3,data\whisper_transcriptions\TIGERBERRY - Queen (Mugl Remix) 88960.txt,whisper
127726,Schankeshaus,Andreas Woiger,Folk,data\fma_small\fma_small\127\127726.mp3,data\whisper_transcriptions\Andreas Woiger - Schankeshaus 127726.txt,whisper
116119,Electric Skeleton,10ksqft Werehaus,Experimental,data\fma_small\fma_small\116\116119.mp3,data\whisper_transcriptions\10ksqft Werehaus - Electric Skeleton 116119.txt,whisper
86263,Stay Hungry,Angstbreaker,Rock,data\fma_small\fma_small\086\086263.mp3,data\whisper_transcriptions\Angstbreaker - Stay Hungry 86263.txt,whisper
146151,How I Feel,A-Grav Lab,Hip-Hop,data\fma_small\fma_small\146\146151.mp3,data\whisper_transcriptions\A-Grav Lab - How I Feel 146151.txt,whisper
110765,Hellidays (b/w Christmas in Hollis),The Impossebulls,Hip-Hop,data\fma_small\fma_small\110\110765.mp3,,
100959,Shawntae,DJ Def Chad,Hip-Hop,data\fma_small\fma_small\100\100959.mp3,data\whisper_transcriptions\DJ Def Chad - Shawntae 100959.txt,whisper
113558,La voie lactée,Hazy Montagne Mystique,Experimental,data\fma_small\fma_small\113\113558.mp3,data\whisper_transcriptions\Hazy Montagne Mystique - La voie lactée 113558.txt,whisper
97794,schneewittchen aud dem kloh,Inox Kapell,Experimental,data\fma_small\fma_small\097\097794.mp3,data\whisper_transcriptions\Inox Kapell - schneewittchen aud dem kloh 97794.txt,whisper
49812,Rotting Heights,Ice Age,Rock,data\fma_small\fma_small\049\049812.mp3,data\lyrics\Ice Age - Rotting Heights _49812_.txt,genius
118195,Ave,PC-ONE,Experimental,data\fma_small\fma_small\118\118195.mp3,data\whisper_transcriptions\PC-ONE - Ave 118195.txt,whisper
139523,The Hermit's View,Itasca,Folk,data\fma_small\fma_small\139\139523.mp3,data\whisper_transcriptions\Itasca - The Hermit's View 139523.txt,whisper
141894,Descent,Gorevenge,Rock,data\fma_small\fma_small\141\141894.mp3,data\whisper_transcriptions\Gorevenge - Descent 141894.txt,whisper
133781,Holiday,Nic Falcon,Folk,data\fma_small\fma_small\133\133781.mp3,data\whisper_transcriptions\Nic Falcon - Holiday 133781.txt,whisper
93704,Don't Love You,The Chapin Sisters,Folk,data\fma_small\fma_small\093\093704.mp3,data\whisper_transcriptions\The Chapin Sisters - Don't Love You 93704.txt,whisper
84142,Get Away/ Parallel Sunset,Electric Mirrors,Experimental,data\fma_small\fma_small\084\084142.mp3,,
47666,No Love Song,Berlinist,Pop,data\fma_small\fma_small\047\047666.mp3,data\whisper_transcriptions\Berlinist - No Love Song 47666.txt,whisper
64627,Cassette Thing,Blank & Kytt,Hip-Hop,data\fma_small\fma_small\064\064627.mp3,data\whisper_transcriptions\Blank & Kytt - Cassette Thing 64627.txt,whisper
124485,Hopper's Encore,Attic Ted,Pop,data\fma_small\fma_small\124\124485.mp3,data\whisper_transcriptions\Attic Ted - Hopper's Encore 124485.txt,whisper
12052,Breath in a Seed,Big Blood,Folk,data\fma_small\fma_small\012\012052.mp3,data\whisper_transcriptions\Big Blood - Breath in a Seed 12052.txt,whisper
6519,Somebody To Love,Sakura Madams,Rock,data\fma_small\fma_small\006\006519.mp3,data\whisper_transcriptions\Sakura Madams - Somebody To Love 6519.txt,whisper
90993,Where Am I?,Mported Flows,Hip-Hop,data\fma_small\fma_small\090\090993.mp3,,
116447,Malaguena (live),Montana Skies,Folk,data\fma_small\fma_small\116\116447.mp3,data\whisper_transcriptions\Montana Skies - Malaguena (live) 116447.txt,whisper
68543,Ste 029 Crowd Noise 3,Corsica S,Experimental,data\fma_small\fma_small\068\068543.mp3,data\whisper_transcriptions\Corsica S - Ste 029 Crowd Noise 3 68543.txt,whisper
56517,King of the Street,Jenny Mayhem,Folk,data\fma_small\fma_small\056\056517.mp3,data\whisper_transcriptions\Jenny Mayhem - King of the Street 56517.txt,whisper
118000,"Anthony Donovan, Marcel Duchamp, Georges Bataille",Juan Angel Italiano,Experimental,data\fma_small\fma_small\118\118000.mp3,"data\whisper_transcriptions\Juan Angel Italiano - Anthony Donovan, Marcel Duchamp, Georges Bataille 118000.txt",whisper
60736,Mexican Holiday live at the Winston,Mexican Holiday,Rock,data\fma_small\fma_small\060\060736.mp3,data\whisper_transcriptions\Mexican Holiday - Mexican Holiday live at the Winston 60736.txt,whisper
69830,Higher (Instrumental),The Honorable Sleaze,Hip-Hop,data\fma_small\fma_small\069\069830.mp3,data\whisper_transcriptions\The Honorable Sleaze - Higher (Instrumental) 69830.txt,whisper
145744,Jazzy Hip-Hop (Featuring Long John),Cheese N Pot-C,Hip-Hop,data\fma_small\fma_small\145\145744.mp3,data\whisper_transcriptions\Cheese N Pot-C - Jazzy Hip-Hop (Featuring Long John) 145744.txt,whisper
122807,nitemare,The Carnys,Pop,data\fma_small\fma_small\122\122807.mp3,data\whisper_transcriptions\The Carnys - nitemare 122807.txt,whisper
890,Softly Tomorrow,Ilyas Ahmed,Folk,data\fma_small\fma_small\000\000890.mp3,data\whisper_transcriptions\Ilyas Ahmed - Softly Tomorrow 890.txt,whisper
145003,In The Gods,Finn Anderson,Folk,data\fma_small\fma_small\145\145003.mp3,data\whisper_transcriptions\Finn Anderson - In The Gods 145003.txt,whisper
27258,The Divine Invasion,P.G. Six,Folk,data\fma_small\fma_small\027\027258.mp3,data\whisper_transcriptions\P.G. Six - The Divine Invasion 27258.txt,whisper
28375,Salutation,Bomis Prendin,Experimental,data\fma_small\fma_small\028\028375.mp3,data\whisper_transcriptions\Bomis Prendin - Salutation 28375.txt,whisper
106522,$ecret terror,Wilted Woman,Experimental,data\fma_small\fma_small\106\106522.mp3,data\whisper_transcriptions\Wilted Woman - $ecret terror 106522.txt,whisper
100799,Child Was a Born,Margina,Rock,data\fma_small\fma_small\100\100799.mp3,data\whisper_transcriptions\Margina - Child Was a Born 100799.txt,whisper
119592,Free,Pee-Bug,Pop,data\fma_small\fma_small\119\119592.mp3,data\whisper_transcriptions\Pee-Bug - Free 119592.txt,whisper
48444,au courant,AlexandreDavidGabriel,Pop,data\fma_small\fma_small\048\048444.mp3,data\whisper_transcriptions\AlexandreDavidGabriel - au courant 48444.txt,whisper
140609,Back To It (w/ Daddy-O of Stetsasonic),The Impossebulls,Hip-Hop,data\fma_small\fma_small\140\140609.mp3,,
131020,Eternal New Guy,Pot-C,Hip-Hop,data\fma_small\fma_small\131\131020.mp3,data\whisper_transcriptions\Pot-C - Eternal New Guy 131020.txt,whisper
128711,Junky Magician,The Crypts!,Rock,data\fma_small\fma_small\128\128711.mp3,data\whisper_transcriptions\The Crypts! - Junky Magician 128711.txt,whisper
7393,leaving things as they are,Lucky Dragons,Experimental,data\fma_small\fma_small\007\007393.mp3,data\whisper_transcriptions\Lucky Dragons - leaving things as they are 7393.txt,whisper
86443,Befall,Fever Dream,Rock,data\fma_small\fma_small\086\086443.mp3,data\whisper_transcriptions\Fever Dream - Befall 86443.txt,whisper
90982,"Gangstas, Guns, Liquor",Mported Flows,Hip-Hop,data\fma_small\fma_small\090\090982.mp3,"data\whisper_transcriptions\Mported Flows - Gangstas, Guns, Liquor 90982.txt",whisper
110775,Volume (Video Edit),The Impossebulls,Hip-Hop,data\fma_small\fma_small\110\110775.mp3,data\whisper_transcriptions\The Impossebulls - Volume (Video Edit) 110775.txt,whisper
70878,otter people,owlface,Pop,data\fma_small\fma_small\070\070878.mp3,data\whisper_transcriptions\owlface - otter people 70878.txt,whisper
72790,Fatherhood,Tha Silent Partner,Hip-Hop,data\fma_small\fma_small\072\072790.mp3,data\whisper_transcriptions\Tha Silent Partner - Fatherhood 72790.txt,whisper
126668,I'll Take Care Of It,Sleep Out,Rock,data\fma_small\fma_small\126\126668.mp3,data\whisper_transcriptions\Sleep Out - I'll Take Care Of It 126668.txt,whisper
130937,Le grand large,La Cantine Boga,Folk,data\fma_small\fma_small\130\130937.mp3,data\whisper_transcriptions\La Cantine Boga - Le grand large 130937.txt,whisper
64519,Quality Control,Heavy Links,Hip-Hop,data\fma_small\fma_small\064\064519.mp3,data\whisper_transcriptions\Heavy Links - Quality Control 64519.txt,whisper
16155,Nihilist,JJM,Pop,data\fma_small\fma_small\016\016155.mp3,data\lyrics\JJM - Nihilist _16155_.txt,genius
65755,Reality Bites,Emerald Park,Pop,data\fma_small\fma_small\065\065755.mp3,data\whisper_transcriptions\Emerald Park - Reality Bites 65755.txt,whisper
130954,Are We?,Albin Andersson,Folk,data\fma_small\fma_small\130\130954.mp3,,
13748,Speak Your Mind feat. Hard Target,Laws,Hip-Hop,data\fma_small\fma_small\013\013748.mp3,data\whisper_transcriptions\Laws - Speak Your Mind feat. Hard Target 13748.txt,whisper
69824,Lucky you (Digi G'Alessio remix remix),Infinite Livez,Hip-Hop,data\fma_small\fma_small\069\069824.mp3,data\whisper_transcriptions\Infinite Livez - Lucky you (Digi G'Alessio remix remix) 69824.txt,whisper
54034,Wood Detective,alright lover,Pop,data\fma_small\fma_small\054\054034.mp3,data\whisper_transcriptions\alright lover - Wood Detective 54034.txt,whisper
86761,Be Sweet,Marco Trovatello,Rock,data\fma_small\fma_small\086\086761.mp3,data\whisper_transcriptions\Marco Trovatello - Be Sweet 86761.txt,whisper
131773,Those Summer Days,Microscopes,Pop,data\fma_small\fma_small\131\131773.mp3,data\whisper_transcriptions\Microscopes - Those Summer Days 131773.txt,whisper
142552,Come to Me,Rony Friedman,Pop,data\fma_small\fma_small\142\142552.mp3,data\whisper_transcriptions\Rony Friedman - Come to Me 142552.txt,whisper
61734,Let's Go Dutch,Soft Serve,Pop,data\fma_small\fma_small\061\061734.mp3,data\whisper_transcriptions\Soft Serve - Let's Go Dutch 61734.txt,whisper
129997,Bright Sunny End,springtide,Rock,data\fma_small\fma_small\129\129997.mp3,data\whisper_transcriptions\springtide - Bright Sunny End 129997.txt,whisper
114265,Ruggles (ft epsilon not),Uncle Milk,Hip-Hop,data\fma_small\fma_small\114\114265.mp3,data\whisper_transcriptions\Uncle Milk - Ruggles (ft epsilon not) 114265.txt,whisper
106937,Prairie Kids,Meaner Pencil,Folk,data\fma_small\fma_small\106\106937.mp3,data\whisper_transcriptions\Meaner Pencil - Prairie Kids 106937.txt,whisper
24912,lisbon-flute,Sawako,Experimental,data\fma_small\fma_small\024\024912.mp3,data\whisper_transcriptions\Sawako - lisbon-flute 24912.txt,whisper
43843,Sickly Brazil,Kreamy 'Lectric Santa,Folk,data\fma_small\fma_small\043\043843.mp3,data\whisper_transcriptions\Kreamy 'Lectric Santa - Sickly Brazil 43843.txt,whisper
125185,Life Unfolds,Derek Clegg,Folk,data\fma_small\fma_small\125\125185.mp3,data\whisper_transcriptions\Derek Clegg - Life Unfolds 125185.txt,whisper
694,Planet Say (featuring Faust),Food For Animals,Hip-Hop,data\fma_small\fma_small\000\000694.mp3,data\whisper_transcriptions\Food For Animals - Planet Say (featuring Faust) 694.txt,whisper
45523,North bank upper,Plusplus,Folk,data\fma_small\fma_small\045\045523.mp3,data\whisper_transcriptions\Plusplus - North bank upper 45523.txt,whisper
32331,My Purple Shirt,Plushgoolash,Pop,data\fma_small\fma_small\032\032331.mp3,data\whisper_transcriptions\Plushgoolash - My Purple Shirt 32331.txt,whisper
2099,....like bacon sundays,luc,Pop,data\fma_small\fma_small\002\002099.mp3,data\whisper_transcriptions\luc - ....like bacon sundays 2099.txt,whisper
11818,Future Music,It's Notherground Music!!,Hip-Hop,data\fma_small\fma_small\011\011818.mp3,data\whisper_transcriptions\It's Notherground Music!! - Future Music 11818.txt,whisper
96728,All In The Morning Coming Down,Allysen Callery,Folk,data\fma_small\fma_small\096\096728.mp3,data\whisper_transcriptions\Allysen Callery - All In The Morning Coming Down 96728.txt,whisper
52500,This Is Goodbye,Kalli,Folk,data\fma_small\fma_small\052\052500.mp3,data\whisper_transcriptions\Kalli - This Is Goodbye 52500.txt,whisper
91958,Catch The Knife,Graeme Mark,Folk,data\fma_small\fma_small\091\091958.mp3,data\lyrics\Graeme Mark - Catch The Knife _91958_.txt,genius
127285,Oceans Now,Myndra,Pop,data\fma_small\fma_small\127\127285.mp3,data\lyrics\Myndra - Oceans Now _127285_.txt,genius
29746,Dont Let Sheep Play The Piano (Lee and Sheep),Lee Rosevere,Experimental,data\fma_small\fma_small\029\029746.mp3,data\whisper_transcriptions\Lee Rosevere - Dont Let Sheep Play The Piano (Lee and Sheep) 29746.txt,whisper
108297,Battles,Celebration,Rock,data\fma_small\fma_small\108\108297.mp3,data\lyrics\Celebration - Battles _108297_.txt,genius
42141,Smoke In The Blues Bar,Colin Shaddick & Roger Nicholls,Experimental,data\fma_small\fma_small\042\042141.mp3,data\whisper_transcriptions\Colin Shaddick & Roger Nicholls - Smoke In The Blues Bar 42141.txt,whisper
55124,Le roé,Alaclair Ensemble,Hip-Hop,data\fma_small\fma_small\055\055124.mp3,data\lyrics\Alaclair Ensemble - Le roé _55124_.txt,genius
58053,Metallic Fruit,Trance And The Arcade,Experimental,data\fma_small\fma_small\058\058053.mp3,data\whisper_transcriptions\Trance And The Arcade - Metallic Fruit 58053.txt,whisper
1270,Cocksuckerbastardmotherfucker,Necropolis,Rock,data\fma_small\fma_small\001\001270.mp3,data\whisper_transcriptions\Necropolis - Cocksuckerbastardmotherfucker 1270.txt,whisper
67121,#3,A Banda de Joseph Tourton,Rock,data\fma_small\fma_small\067\067121.mp3,data\whisper_transcriptions\A Banda de Joseph Tourton - #3 67121.txt,whisper
36799,Tanah,Rully Shabara & Wukir,Experimental,data\fma_small\fma_small\036\036799.mp3,data\whisper_transcriptions\Rully Shabara & Wukir - Tanah 36799.txt,whisper
72058,Glory And Fame (Edited),David Rovics,Folk,data\fma_small\fma_small\072\072058.mp3,data\lyrics\David Rovics - Glory And Fame _72058_.txt,genius
46717,three lullabies 3,Eva-Maria Houben,Experimental,data\fma_small\fma_small\046\046717.mp3,data\whisper_transcriptions\Eva-Maria Houben - three lullabies 3 46717.txt,whisper
3832,Bedoin Song,Lior,Folk,data\fma_small\fma_small\003\003832.mp3,data\lyrics\Lior - Bedoin Song _3832_.txt,genius
142528,Aurora,The Bribe and the Mockery,Folk,data\fma_small\fma_small\142\142528.mp3,data\whisper_transcriptions\The Bribe and the Mockery - Aurora 142528.txt,whisper
67366,Broken Eights,Aranos,Pop,data\fma_small\fma_small\067\067366.mp3,data\whisper_transcriptions\Aranos - Broken Eights 67366.txt,whisper
57440,Fleas Or Radioactive Pop Smear,The Yes Sirs,Experimental,data\fma_small\fma_small\057\057440.mp3,data\whisper_transcriptions\The Yes Sirs - Fleas Or Radioactive Pop Smear 57440.txt,whisper
61591,Gigglestick,Ergo Phizmiz,Pop,data\fma_small\fma_small\061\061591.mp3,data\whisper_transcriptions\Ergo Phizmiz - Gigglestick 61591.txt,whisper
137898,Press Rewind featuring Kyle Jason,C-Doc,Hip-Hop,data\fma_small\fma_small\137\137898.mp3,data\whisper_transcriptions\C-Doc - Press Rewind featuring Kyle Jason 137898.txt,whisper
113357,Hurt,Samuel Vas Y,Folk,data\fma_small\fma_small\113\113357.mp3,data\whisper_transcriptions\Samuel Vas Y - Hurt 113357.txt,whisper
69768,Tiny hands,Plusplus,Folk,data\fma_small\fma_small\069\069768.mp3,data\whisper_transcriptions\Plusplus - Tiny hands 69768.txt,whisper
20818,03 The Wedding Ring,Harrius,Experimental,data\fma_small\fma_small\020\020818.mp3,data\whisper_transcriptions\Harrius - 03 The Wedding Ring 20818.txt,whisper
142086,Pennies For My Thoughts,SK,Hip-Hop,data\fma_small\fma_small\142\142086.mp3,data\whisper_transcriptions\SK - Pennies For My Thoughts 142086.txt,whisper
107579,Abiding,Kelly Latimore,Folk,data\fma_small\fma_small\107\107579.mp3,data\whisper_transcriptions\Kelly Latimore - Abiding 107579.txt,whisper
44354,British Steam,Graham Dunning,Experimental,data\fma_small\fma_small\044\044354.mp3,data\whisper_transcriptions\Graham Dunning - British Steam 44354.txt,whisper
114040,Whatever You Want (Feat. Crystal Tokyo),Aviscerall,Hip-Hop,data\fma_small\fma_small\114\114040.mp3,data\whisper_transcriptions\Aviscerall - Whatever You Want (Feat. Crystal Tokyo) 114040.txt,whisper
131764,This Is The Night,Microscopes,Pop,data\fma_small\fma_small\131\131764.mp3,data\whisper_transcriptions\Microscopes - This Is The Night 131764.txt,whisper
122003,No Brainium in de Cranium,Bret Harold Hart,Experimental,data\fma_small\fma_small\122\122003.mp3,data\whisper_transcriptions\Bret Harold Hart - No Brainium in de Cranium 122003.txt,whisper
47895,Malta,Superhumanoids,Pop,data\fma_small\fma_small\047\047895.mp3,data\lyrics\Superhumanoids - Malta _47895_.txt,genius
46840,Wave a White Flag (Surrender),Monk Turner,Pop,data\fma_small\fma_small\046\046840.mp3,data\whisper_transcriptions\Monk Turner - Wave a White Flag (Surrender) 46840.txt,whisper
125237,Teo,Derek Baron,Experimental,data\fma_small\fma_small\125\125237.mp3,data\lyrics\Derek Baron - Teo _125237_.txt,genius
144544,Holy Dust (Acoustic),Wildlight,Folk,data\fma_small\fma_small\144\144544.mp3,data\lyrics\Wildlight - Holy Dust _144544_.txt,genius
74370,The First Noel,Dave Menzo (CloudMagic),Experimental,data\fma_small\fma_small\074\074370.mp3,data\whisper_transcriptions\Dave Menzo (CloudMagic) - The First Noel 74370.txt,whisper
29271,Discount Store,Dan Bryk,Pop,data\fma_small\fma_small\029\029271.mp3,data\lyrics\Dan Bryk - Discount Store _29271_.txt,genius
105716,Beast,Sam Moss,Folk,data\fma_small\fma_small\105\105716.mp3,data\lyrics\Sam Moss - Beast _105716_.txt,genius
137561,Voices,Luca Forcucci,Experimental,data\fma_small\fma_small\137\137561.mp3,data\whisper_transcriptions\Luca Forcucci - Voices 137561.txt,whisper
59876,Lovedropper,Boy Friend,Rock,data\fma_small\fma_small\059\059876.mp3,data\whisper_transcriptions\Boy Friend - Lovedropper 59876.txt,whisper
123968,Michael Van Allen,BenJamin Banger,Hip-Hop,data\fma_small\fma_small\123\123968.mp3,data\lyrics\BenJamin Banger - Michael Van Allen _123968_.txt,genius
126406,Noodie,Shy Kids,Pop,data\fma_small\fma_small\126\126406.mp3,data\lyrics\Shy Kids - Noodie _126406_.txt,genius
1427,I Feel Evils,Plastic Crimewave Sound,Rock,data\fma_small\fma_small\001\001427.mp3,data\whisper_transcriptions\Plastic Crimewave Sound - I Feel Evils 1427.txt,whisper
125189,I'd Rather Take the Old Way,Derek Clegg,Folk,data\fma_small\fma_small\125\125189.mp3,data\whisper_transcriptions\Derek Clegg - I'd Rather Take the Old Way 125189.txt,whisper
150018,Eldridge Cleaver,Urs Graf Consort,Pop,data\fma_small\fma_small\150\150018.mp3,data\whisper_transcriptions\Urs Graf Consort - Eldridge Cleaver 150018.txt,whisper
113031,Red Weed ft. DJ Swiss Cheez,One S.P.,Hip-Hop,data\fma_small\fma_small\113\113031.mp3,data\whisper_transcriptions\One S.P. - Red Weed ft. DJ Swiss Cheez 113031.txt,whisper
6406,The Hungry Stones,MV + EE,Folk,data\fma_small\fma_small\006\006406.mp3,data\whisper_transcriptions\MV + EE - The Hungry Stones 6406.txt,whisper
119579,"A. And Now! More News, Debate, And Let's Not Forget Their Opinions / B. Commercial Break",Nicholas Smith,Experimental,data\fma_small\fma_small\119\119579.mp3,,
119369,calm,Erick Gallun,Experimental,data\fma_small\fma_small\119\119369.mp3,data\whisper_transcriptions\Erick Gallun - calm 119369.txt,whisper
97980,Back To Break Bread (Instrumental),Deadly Combo,Hip-Hop,data\fma_small\fma_small\097\097980.mp3,data\whisper_transcriptions\Deadly Combo - Back To Break Bread (Instrumental) 97980.txt,whisper
127205,Everything Fell Into Place,Shwa Losben,Pop,data\fma_small\fma_small\127\127205.mp3,data\whisper_transcriptions\Shwa Losben - Everything Fell Into Place 127205.txt,whisper
134509,Get Paid (Mouth Beat Mix) (Featuring DJ Phazer),Donnie Ozone,Hip-Hop,data\fma_small\fma_small\134\134509.mp3,data\whisper_transcriptions\Donnie Ozone - Get Paid (Mouth Beat Mix) (Featuring DJ Phazer) 134509.txt,whisper
128825,Nephew Playing Happy Wheels,Lezet,Experimental,data\fma_small\fma_small\128\128825.mp3,data\whisper_transcriptions\Lezet - Nephew Playing Happy Wheels 128825.txt,whisper
68875,The New American Hymnal for Post-Apocalyptic Memorials and Celebrations part 1,A. P. Vague,Experimental,data\fma_small\fma_small\068\068875.mp3,data\whisper_transcriptions\A. P. Vague - The New American Hymnal for Post-Apocalyptic Memorials and Celebrations part 1 68875.txt,whisper
115766,The Call of the Polar Star,Zoliborz,Rock,data\fma_small\fma_small\115\115766.mp3,data\whisper_transcriptions\Zoliborz - The Call of the Polar Star 115766.txt,whisper
122355,Light On In My Heart,David Mumford,Folk,data\fma_small\fma_small\122\122355.mp3,data\whisper_transcriptions\David Mumford - Light On In My Heart 122355.txt,whisper
126400,Terminally in Love With You,Shy Kids,Pop,data\fma_small\fma_small\126\126400.mp3,data\lyrics\Shy Kids - Terminally in Love With You _126400_.txt,genius
123979,Moments,BenJamin Banger,Hip-Hop,data\fma_small\fma_small\123\123979.mp3,data\whisper_transcriptions\BenJamin Banger - Moments 123979.txt,whisper
119027,How Do I Say Goodbye To Myself,Change!,Experimental,data\fma_small\fma_small\119\119027.mp3,data\whisper_transcriptions\Change! - How Do I Say Goodbye To Myself 119027.txt,whisper
28692,You A Grave,The Black Bug,Rock,data\fma_small\fma_small\028\028692.mp3,data\whisper_transcriptions\The Black Bug - You A Grave 28692.txt,whisper
112588,"Christmas Time, I Love You",Simon Panrucker,Experimental,data\fma_small\fma_small\112\112588.mp3,"data\whisper_transcriptions\Simon Panrucker - Christmas Time, I Love You 112588.txt",whisper
100478,So On and Yo!,LOWdown,Hip-Hop,data\fma_small\fma_small\100\100478.mp3,data\whisper_transcriptions\LOWdown - So On and Yo! 100478.txt,whisper
121570,Japanese Vacation,Spider Bags,Rock,data\fma_small\fma_small\121\121570.mp3,data\lyrics\Spider Bags - Japanese Vacation _121570_.txt,genius
67829,Shaking Boombah,krackatoa,Experimental,data\fma_small\fma_small\067\067829.mp3,data\whisper_transcriptions\krackatoa - Shaking Boombah 67829.txt,whisper
31392,Siren Song,Amy Sayer,Folk,data\fma_small\fma_small\031\031392.mp3,data\whisper_transcriptions\Amy Sayer - Siren Song 31392.txt,whisper
73172,Red Clay Country,Howie Mitchell & Charlotte Williams,Folk,data\fma_small\fma_small\073\073172.mp3,data\whisper_transcriptions\Howie Mitchell & Charlotte Williams - Red Clay Country 73172.txt,whisper
51114,Wack,Bob Ostertag,Experimental,data\fma_small\fma_small\051\051114.mp3,data\whisper_transcriptions\Bob Ostertag - Wack 51114.txt,whisper
102114,Sound Mind,Alexei Borisov and Anton Mobin,Experimental,data\fma_small\fma_small\102\102114.mp3,data\whisper_transcriptions\Alexei Borisov and Anton Mobin - Sound Mind 102114.txt,whisper
123438,Mustard Sally,The Dread,Hip-Hop,data\fma_small\fma_small\123\123438.mp3,data\whisper_transcriptions\The Dread - Mustard Sally 123438.txt,whisper
128882,"New Year, New Beginning",Squire Tuck,Experimental,data\fma_small\fma_small\128\128882.mp3,"data\whisper_transcriptions\Squire Tuck - New Year, New Beginning 128882.txt",whisper
13735,Funktions Prod. Sci Fi,Tha Connection,Hip-Hop,data\fma_small\fma_small\013\013735.mp3,data\whisper_transcriptions\Tha Connection - Funktions Prod. Sci Fi 13735.txt,whisper
