track_id,title,artist,genre,audio_path,lyrics_path,lyrics_source,lyrics,lyrics_file,eng_words,non_ascii_ratio,keep_english
127726,Schankeshaus,Andreas Woiger,Folk,data\fma_small\fma_small\127\127726.mp3,data\whisper_transcriptions\Andreas Woiger - Schankeshaus 127726.txt,whisper,"Die Speisen recht lieb gemacht, die Welt ist hier noch heil. Musik erfüllt das ganze Haus, hier wird noch laut gespielt. Ein Tanz auf dem Tisch, der hält uns frisch, so lang man sich noch auf den Beinen hielt. Musik",Andreas Woiger - Schankeshaus 127726.txt,42,0.009302325581395349,True
146151,How I Feel,A-Grav Lab,Hip-Hop,data\fma_small\fma_small\146\146151.mp3,data\whisper_transcriptions\A-Grav Lab - How I Feel 146151.txt,whisper,"Out of time or nothing left to stay, so meditate on that for a moment and while you're pondering We show that we destroy egos and overconfidence To attain accomplishments comes easily, but there's no greed in me Just wanna excel throughout repeatedly So that people see the significance And realize we despise the dishonest self sitting in ignorance Oh, it's my eye, you know how I see So, it's never got you know how to be",A-Grav Lab - How I Feel 146151.txt,77,0.0,True
100959,Shawntae,DJ Def Chad,Hip-Hop,data\fma_small\fma_small\100\100959.mp3,data\whisper_transcriptions\DJ Def Chad - Shawntae 100959.txt,whisper,"Now is it wrong to be intimate on the first night? Yo, I guess cause she started shedding tears on my chest Then the emotions stopped before I met my climax I asked her what's wrong, she said you know this is wrong I'm not your hood, right? I said I'm scrapped with my gym hot Wrong words, with no hesitation Started putting on her clothes Headed to the front door, she said I'm not your whore Now why am I feeling this way? I'm used to playing tricks like at my cart And sending them on they way But sometimes I'm not your whore",DJ Def Chad - Shawntae 100959.txt,105,0.0,True
97794,schneewittchen aud dem kloh,Inox Kapell,Experimental,data\fma_small\fma_small\097\097794.mp3,data\whisper_transcriptions\Inox Kapell - schneewittchen aud dem kloh 97794.txt,whisper,arrange the face of the air'll be released A winter storm emergency create or resolve make could I make theü탄 As they were beautifully I'm,Inox Kapell - schneewittchen aud dem kloh 97794.txt,25,0.014492753623188406,True
118195,Ave,PC-ONE,Experimental,data\fma_small\fma_small\118\118195.mp3,data\whisper_transcriptions\PC-ONE - Ave 118195.txt,whisper,"In a way, my anger is lifted You sing me like a song through prayer Unsifted You sing me like a wave that falls",PC-ONE - Ave 118195.txt,24,0.0,True
139523,The Hermit's View,Itasca,Folk,data\fma_small\fma_small\139\139523.mp3,data\whisper_transcriptions\Itasca - The Hermit's View 139523.txt,whisper,"We walked our weary roads, and we're turning into the same tree, and the chimney smoke happened. This is the growing world, the garden to turn its ground.",Itasca - The Hermit's View 139523.txt,28,0.0,True
133781,Holiday,Nic Falcon,Folk,data\fma_small\fma_small\133\133781.mp3,data\whisper_transcriptions\Nic Falcon - Holiday 133781.txt,whisper,In the morning you want to die When you look in the mirror and see the square and the pinstripes And the blue cornflower tie,Nic Falcon - Holiday 133781.txt,25,0.0,True
93704,Don't Love You,The Chapin Sisters,Folk,data\fma_small\fma_small\093\093704.mp3,data\whisper_transcriptions\The Chapin Sisters - Don't Love You 93704.txt,whisper,"That it's only just a habit, it's not me You're so easy, don't you see? Oh my darling, I don't love you And I'm not about to start Don't adore you, won't die for you Not afraid, you'll break my heart Don't love you",The Chapin Sisters - Don't Love You 93704.txt,44,0.0,True
47666,No Love Song,Berlinist,Pop,data\fma_small\fma_small\047\047666.mp3,data\whisper_transcriptions\Berlinist - No Love Song 47666.txt,whisper,Things left unsafe Making what we came to be Time has seen us fall So what amaze you afraid? Could have seen it before Let it stop,Berlinist - No Love Song 47666.txt,27,0.0,True
12052,Breath in a Seed,Big Blood,Folk,data\fma_small\fma_small\012\012052.mp3,data\whisper_transcriptions\Big Blood - Breath in a Seed 12052.txt,whisper,"Oh, everything had its place Dust that springs from your take All the stories left in your way What if the last pages never passed And the birds were left",Big Blood - Breath in a Seed 12052.txt,30,0.0,True
6519,Somebody To Love,Sakura Madams,Rock,data\fma_small\fma_small\006\006519.mp3,data\whisper_transcriptions\Sakura Madams - Somebody To Love 6519.txt,whisper,"Your fingers touch my lips, my tears so falling on your hand Your whole life led to this, I only hope you understand, honey Don't fool yourself",Sakura Madams - Somebody To Love 6519.txt,27,0.0,True
56517,King of the Street,Jenny Mayhem,Folk,data\fma_small\fma_small\056\056517.mp3,data\whisper_transcriptions\Jenny Mayhem - King of the Street 56517.txt,whisper,We lost in the great wide open I left each out to prove you right Those days we did not fight They were few and far between But they were there for something Somehow when the year came in I could have done most anything I couldn't drive so it's,Jenny Mayhem - King of the Street 56517.txt,50,0.0,True
145744,Jazzy Hip-Hop (Featuring Long John),Cheese N Pot-C,Hip-Hop,data\fma_small\fma_small\145\145744.mp3,data\whisper_transcriptions\Cheese N Pot-C - Jazzy Hip-Hop (Featuring Long John) 145744.txt,whisper,"Blowing your horn, we'll jump ship and swim all the way The survey says we stop fields like Steve Harvey Cheese drink to catch up raw, that's no BS We always write our letters hard with no PS Strike Strike Strike Strike We bad We bad We bad We bad We bad We bad",Cheese N Pot-C - Jazzy Hip-Hop (Featuring Long John) 145744.txt,54,0.0,True
122807,nitemare,The Carnys,Pop,data\fma_small\fma_small\122\122807.mp3,data\whisper_transcriptions\The Carnys - nitemare 122807.txt,whisper,"Sends a shiver down the spine Watch the kids run away crying Oh, the nightmare house The nightmare house Yeah, when there's no way out Families get lost at the fam Go try the inflammation book Hey, baby",The Carnys - nitemare 122807.txt,38,0.0,True
145003,In The Gods,Finn Anderson,Folk,data\fma_small\fma_small\145\145003.mp3,data\whisper_transcriptions\Finn Anderson - In The Gods 145003.txt,whisper,"Talking our sleep, you might hear me say Weird things in my bed that I can't go without But these things leave my head filled with all kinds of doubt Somebody tell me please How I've got myself in this mess You arrive in your mind somewhere I long to be Only I've yet to find any",Finn Anderson - In The Gods 145003.txt,57,0.0,True
27258,The Divine Invasion,P.G. Six,Folk,data\fma_small\fma_small\027\027258.mp3,data\whisper_transcriptions\P.G. Six - The Divine Invasion 27258.txt,whisper,"From grace that won for us so great, our Redeemer. From grace that won for us so great, our Redeemer.",P.G. Six - The Divine Invasion 27258.txt,20,0.0,True
119592,Free,Pee-Bug,Pop,data\fma_small\fma_small\119\119592.mp3,data\whisper_transcriptions\Pee-Bug - Free 119592.txt,whisper,"We knew you screamed that song all night long Everybody come get together You can feel it from the palm That you're holding on your arm Cool hands from the get-go Can feast on the real one Don't be in love with an autograph Just be in love when you love that song all night long It's okay if you can't stand to let him dance It's okay, it's your right Come on and take a chance Let's go",Pee-Bug - Free 119592.txt,80,0.0,True
131020,Eternal New Guy,Pot-C,Hip-Hop,data\fma_small\fma_small\131\131020.mp3,data\whisper_transcriptions\Pot-C - Eternal New Guy 131020.txt,whisper,"мн. management, management, management, management, regiment, management, my suit goes and trains come together. I'll be the crew if I Him wait for that, then it's�, live, live out of the way I am- Can we exactly bang for the thing? please��le should be showing, sir very drastic on Thank you.",Pot-C - Eternal New Guy 131020.txt,51,0.017064846416382253,True
7393,leaving things as they are,Lucky Dragons,Experimental,data\fma_small\fma_small\007\007393.mp3,data\whisper_transcriptions\Lucky Dragons - leaving things as they are 7393.txt,whisper,"I'm going to be smoking a lot! No, no, no. Look here, look here. Yeah, it's very bright. The plant's kind of competing with it. Hehehe. I can't see that one. I'm good!電",Lucky Dragons - leaving things as they are 7393.txt,33,0.005952380952380952,True
86443,Befall,Fever Dream,Rock,data\fma_small\fma_small\086\086443.mp3,data\whisper_transcriptions\Fever Dream - Befall 86443.txt,whisper,"I'm not gonna take you back, no part of my life This is amazing, there's a new care There's a lot of times on the world that we can I'm not sure if we can, but we are in, in it, right far I'm not sure if we can, but we can't",Fever Dream - Befall 86443.txt,52,0.0,True
90982,"Gangstas, Guns, Liquor",Mported Flows,Hip-Hop,data\fma_small\fma_small\090\090982.mp3,"data\whisper_transcriptions\Mported Flows - Gangstas, Guns, Liquor 90982.txt",whisper,"Back door back on the loose Somebody's gonna snack on the back of my boots Matter of fact, I'm smacked and I'm looped Gangsta shit like I've been rapping with Snoop Half of the loot is going into my pocket The other half's fed, blasting off in a rocket Now that we're talking, your dealer is whack Can't tell if I wanna make a dealer attack I'll take a meal and a sack and a bottle of Jack Getting pissed off, need to swallow it back The throttle is jacked and the tires are spinning Social war, jerks and liars are winning","Mported Flows - Gangstas, Guns, Liquor 90982.txt",102,0.0,True
110775,Volume (Video Edit),The Impossebulls,Hip-Hop,data\fma_small\fma_small\110\110775.mp3,data\whisper_transcriptions\The Impossebulls - Volume (Video Edit) 110775.txt,whisper,"Turn up the sound, you can feel the ground pound Whether it's factory or a custom job Turn it up all the way, tear off the volume knob Get it up so loud, your eardrums vibrate Say motherfucker, yeah, it's tirade We got it coming and going like a yin-yang Word to the bulls in the bloody rain gang The world of mine has got me going insane Just to max out, I take a couple puffs to the brain Light up the stadium, burn it in the ballroom You ain't got shit until you crank up the volume Turn up the sound, turn up the sound",The Impossebulls - Volume (Video Edit) 110775.txt,108,0.0,True
70878,otter people,owlface,Pop,data\fma_small\fma_small\070\070878.mp3,data\whisper_transcriptions\owlface - otter people 70878.txt,whisper,"Địa Ngятся Con Quê And that's where we llanrás and as before we get to see�이line comes from quiet north, within carpenterques and on a Richard Pailet.",owlface - otter people 70878.txt,29,0.06666666666666667,True
126668,I'll Take Care Of It,Sleep Out,Rock,data\fma_small\fma_small\126\126668.mp3,data\whisper_transcriptions\Sleep Out - I'll Take Care Of It 126668.txt,whisper,I know I've been here before Step inside and be sure to lock the door It seems impossible It seems impossible I'll be here before,Sleep Out - I'll Take Care Of It 126668.txt,25,0.0,True
130937,Le grand large,La Cantine Boga,Folk,data\fma_small\fma_small\130\130937.mp3,data\whisper_transcriptions\La Cantine Boga - Le grand large 130937.txt,whisper,"On s'imprime les pas des oiseaux et du temps Je m'y suis essayée, croyant les miens, un délébile Mais la mer m'a rappelée, ma condition fragile J'ai trouvé mon paradis ici Un rivage ensablé, qui rêve d'une vie marée",La Cantine Boga - Le grand large 130937.txt,45,0.037209302325581395,True
64519,Quality Control,Heavy Links,Hip-Hop,data\fma_small\fma_small\064\064519.mp3,data\whisper_transcriptions\Heavy Links - Quality Control 64519.txt,whisper,"Many tragedies to make it to this Tat against the clouds of silhouette I raise a fist in the midst of the madness Sick with the sadness I reach to achieve what I need in the blackness The light and the fire as I fight with the flight I climb to the peak as I'm riding the vibe I feel to speak true, I read horrors And books written by forbidden government authors I trace back to M, cause I'm dropping all my time I speak with so much vision I feel to speak true, I read horrors And books written by forbidden government authors",Heavy Links - Quality Control 64519.txt,105,0.0,True
65755,Reality Bites,Emerald Park,Pop,data\fma_small\fma_small\065\065755.mp3,data\whisper_transcriptions\Emerald Park - Reality Bites 65755.txt,whisper,"Where are you now? Where are you now? Where are you now? This song's alive, this song is alive Here on an airplane I'll appear on the wind And if you do ignore me I will sing you by the line I'll appear on the line",Emerald Park - Reality Bites 65755.txt,46,0.0,True
13748,Speak Your Mind feat. Hard Target,Laws,Hip-Hop,data\fma_small\fma_small\013\013748.mp3,data\whisper_transcriptions\Laws - Speak Your Mind feat. Hard Target 13748.txt,whisper,"Anyone can get locked up, even if they fnick up some BRG rollers. I rock a show in a raw Mark White T toe up, cause it's hip hop. When we roll up, the broken, the forlorn, unite in a fight with war horns, blaring through other speakers as we walk on. Just speak your mind, player. Just speak your mind, player. We losing time, player. We losing time, player. Just speak your mind, player. Just speak your mind, player. We losing time, player. It's more than a game.",Laws - Speak Your Mind feat. Hard Target 13748.txt,89,0.0,True
69824,Lucky you (Digi G'Alessio remix remix),Infinite Livez,Hip-Hop,data\fma_small\fma_small\069\069824.mp3,data\whisper_transcriptions\Infinite Livez - Lucky you (Digi G'Alessio remix remix) 69824.txt,whisper,"Yo, yo, like fables, similar to Aesop, when it come to eavesdropping on the truth, is the way you do it no proof, in flowers on improper ill disappear like proof. In a cloud, big up the chest and feel proud for the things that you've done, I'ma tell your sister, I'ma tell your daughter, I'ma tell your son. Continuation of my levical family tree, everybody that is surrounding me, down with me and thus my ancestors is interesting with the rap style, no tester, untester.",Infinite Livez - Lucky you (Digi G'Alessio remix remix) 69824.txt,86,0.0,True
54034,Wood Detective,alright lover,Pop,data\fma_small\fma_small\054\054034.mp3,data\whisper_transcriptions\alright lover - Wood Detective 54034.txt,whisper,"Cause I know, I know, I know I know, I know, I know I've got bricks and more and To build a castle for my queen But I'm pretty, my queen, my queen",alright lover - Wood Detective 54034.txt,33,0.0,True
131773,Those Summer Days,Microscopes,Pop,data\fma_small\fma_small\131\131773.mp3,data\whisper_transcriptions\Microscopes - Those Summer Days 131773.txt,whisper,We will dance forever under the devil's face or eyes Dancing with the devil in his endless fire to haste There will be a refuge where the souls we will market Into the depths of these new miracles And shadows on our children People watch them in parades and laugh as they do smile There's more what's left to what you may end When the dust is covered or the dead tributes will jump around The devil's face or the devil's face or the devil's face,Microscopes - Those Summer Days 131773.txt,86,0.0,True
142552,Come to Me,Rony Friedman,Pop,data\fma_small\fma_small\142\142552.mp3,data\whisper_transcriptions\Rony Friedman - Come to Me 142552.txt,whisper,"Nevermore, the horses are running, their vacation is starting My tears are falling so lightly, there is no weight over my body So come to me, let me",Rony Friedman - Come to Me 142552.txt,28,0.0,True
61734,Let's Go Dutch,Soft Serve,Pop,data\fma_small\fma_small\061\061734.mp3,data\whisper_transcriptions\Soft Serve - Let's Go Dutch 61734.txt,whisper,"goes into the dark into the den for a nibble again and again. I always think he'll love it when I drop by to see your honey light. But how could I not notice if I don't bring you candy it's no dice. Should've kept on, see you later tonight.",Soft Serve - Let's Go Dutch 61734.txt,50,0.0,True
129997,Bright Sunny End,springtide,Rock,data\fma_small\fma_small\129\129997.mp3,data\whisper_transcriptions\springtide - Bright Sunny End 129997.txt,whisper,So I'ma try to write this song before I go Will you take me to the bus station? I have to go back I have to start again I know it's all over,springtide - Bright Sunny End 129997.txt,33,0.0,True
114265,Ruggles (ft epsilon not),Uncle Milk,Hip-Hop,data\fma_small\fma_small\114\114265.mp3,data\whisper_transcriptions\Uncle Milk - Ruggles (ft epsilon not) 114265.txt,whisper,We have the year that they can see Where we know what we want to buy As long as we're in this event And here and here we seek out this And lead us in our own world And lead us in our own world,Uncle Milk - Ruggles (ft epsilon not) 114265.txt,45,0.0,True
694,Planet Say (featuring Faust),Food For Animals,Hip-Hop,data\fma_small\fma_small\000\000694.mp3,data\whisper_transcriptions\Food For Animals - Planet Say (featuring Faust) 694.txt,whisper,"In your jean pool, do a lapse Bird of prey high I'm walking when I got my talent sharpened Take cover when you hear the bleep Whips, man, flap, flap World bullshit Like Spiderman villains that's old and green Or birds that creep deserts Looking for dry hand jeans The other V could really mean Whatever y'all want it to mean I'm thinking very vicious Blue-views biscuits Which means I spit cream Which means I rap nice Which means I got lines like Jack Kirby shit's tight Which means It really doesn't matter what you write We told you that Styles overlap Melt your face like",Food For Animals - Planet Say (featuring Faust) 694.txt,107,0.0,True
96728,All In The Morning Coming Down,Allysen Callery,Folk,data\fma_small\fma_small\096\096728.mp3,data\whisper_transcriptions\Allysen Callery - All In The Morning Coming Down 96728.txt,whisper,"Something good to fill you up and feed you When the sun shines, the birds find there are seeds to be When all the flowers are gone, they When all the flowers are gone, they",Allysen Callery - All In The Morning Coming Down 96728.txt,35,0.0,True
52500,This Is Goodbye,Kalli,Folk,data\fma_small\fma_small\052\052500.mp3,data\whisper_transcriptions\Kalli - This Is Goodbye 52500.txt,whisper,"In the dark and the cold, I'm losing hope. As it runs through your veins, there's a fire within. It burns under your skin.",Kalli - This Is Goodbye 52500.txt,24,0.0,True
1270,Cocksuckerbastardmotherfucker,Necropolis,Rock,data\fma_small\fma_small\001\001270.mp3,data\whisper_transcriptions\Necropolis - Cocksuckerbastardmotherfucker 1270.txt,whisper,"This time, that time, I tried to find I just never felt so bad I just never felt so bad",Necropolis - Cocksuckerbastardmotherfucker 1270.txt,20,0.0,True
142528,Aurora,The Bribe and the Mockery,Folk,data\fma_small\fma_small\142\142528.mp3,data\whisper_transcriptions\The Bribe and the Mockery - Aurora 142528.txt,whisper,"With a musk in my robe, you're blinding me Bis hier jetzt war ich immer sehr unglücklich Nur schreiben sie mir einfach auf der Belogen Und in diesen Zeiten, ich werde es noch anziehen Weil wir nicht in den Stil Rain as a metaphor for pain Doesn't qualify the same To act the part of even be called as such We are balancing our shame And our memories remain",The Bribe and the Mockery - Aurora 142528.txt,70,0.0028089887640449437,True
67366,Broken Eights,Aranos,Pop,data\fma_small\fma_small\067\067366.mp3,data\whisper_transcriptions\Aranos - Broken Eights 67366.txt,whisper,"4. Yomping will get you there, but tabbing will get you there faster. Going nowhere. Going nowhere. Tabbing will get you there faster. Left, right, left, right. 1, 2, 3, 4. 1, 2, 3, 4. Left, right, left, right. 1, 2, 3, 4. 1, 2, 3, 4. Going nowhere.",Aranos - Broken Eights 67366.txt,32,0.0,True
61591,Gigglestick,Ergo Phizmiz,Pop,data\fma_small\fma_small\061\061591.mp3,data\whisper_transcriptions\Ergo Phizmiz - Gigglestick 61591.txt,whisper,"Tonight I'm still like pink sky purple In this bad way to jump in all the hurdles And it's new Pacific Forgot the prescription Bunch of the dick And nothing that you need to chip it Cause I don't know if there's a key My pockets are broke alone Spock a cop on rum That look like it's when the twilight gone I enjoy the fumes Wear it like perfume When I blow half the lip in my dress to come If I dig, I don't know where transition to be We're friends from the past I mean it's to be I'm down Told you niggas should've listened to you Roach up on turn to catch me My soul",Ergo Phizmiz - Gigglestick 61591.txt,119,0.0,True
137898,Press Rewind featuring Kyle Jason,C-Doc,Hip-Hop,data\fma_small\fma_small\137\137898.mp3,data\whisper_transcriptions\C-Doc - Press Rewind featuring Kyle Jason 137898.txt,whisper,"I try to compose myself as the summer sun sets And I notice your sling backs and notice the sweat Drippin' down your brow, come on sugar, sugar Let me show you how I take you back to yesterday I see your eyes talkin' and I hear the words they say Eyes talkin' and I hear the words they say Today is yesterday Let's do it again Baby said yesterday Today So such a lovely day I said let's kick back Let's do it again",C-Doc - Press Rewind featuring Kyle Jason 137898.txt,85,0.0,True
113357,Hurt,Samuel Vas Y,Folk,data\fma_small\fma_small\113\113357.mp3,data\whisper_transcriptions\Samuel Vas Y - Hurt 113357.txt,whisper,"I gotta stand up, be grand, when I don't wanna hurt you out my rock, yeah I leaned up against you, I can't rely on you And there are so many things to do and sing But I cannot truly live them Oh, we can only live them with someone",Samuel Vas Y - Hurt 113357.txt,50,0.0,True
142086,Pennies For My Thoughts,SK,Hip-Hop,data\fma_small\fma_small\142\142086.mp3,data\whisper_transcriptions\SK - Pennies For My Thoughts 142086.txt,whisper,"For my books, nickels for my rhymes I be in my zone like a single time Check it, yeah Top down, two car seats and in the back Watch me as I swerve through life and just explore trash, mines like landmines Will come to writing rhymes and you like white Stomped on a hundred times Watch your step, don't trip over your feelings I'm behind a lot of balls like my Mind's in prison, collision to your brain Me, I feed my shits with thoughts Touch your soul without seeing like the lights is off Huh? As I drive through this Memory lane, I'm lifting like a",SK - Pennies For My Thoughts 142086.txt,108,0.0,True
131764,This Is The Night,Microscopes,Pop,data\fma_small\fma_small\131\131764.mp3,data\whisper_transcriptions\Microscopes - This Is The Night 131764.txt,whisper,Children waking up It is daylight Shines bright It's through the air It is the night Shines bright Dancing through It is the night And all we do is dance our light It is the night It is the night Daylight Children waking up It is daylight What's the night,Microscopes - This Is The Night 131764.txt,50,0.0,True
46840,Wave a White Flag (Surrender),Monk Turner,Pop,data\fma_small\fma_small\046\046840.mp3,data\whisper_transcriptions\Monk Turner - Wave a White Flag (Surrender) 46840.txt,whisper,"Let me in, let go of your doubt, listen, let's begin To get this love popping, love popping Once we start, there's no stopping, no stopping Don't you start thinking that I'm gonna let you free No Surrender your love to me Wave a white flag, wave a white flag, wave a white flag Go on, surrender",Monk Turner - Wave a White Flag (Surrender) 46840.txt,57,0.0,True
74370,The First Noel,Dave Menzo (CloudMagic),Experimental,data\fma_small\fma_small\074\074370.mp3,data\whisper_transcriptions\Dave Menzo (CloudMagic) - The First Noel 74370.txt,whisper,"And to the earth it gave good light And so it continued both day and night Noel, Noel, Noel, Noel Born is the King of Israel Noel, Noel, Noel",Dave Menzo (CloudMagic) - The First Noel 74370.txt,29,0.0,True
59876,Lovedropper,Boy Friend,Rock,data\fma_small\fma_small\059\059876.mp3,data\whisper_transcriptions\Boy Friend - Lovedropper 59876.txt,whisper,"We are out, you're happy more and more We are out, don't you remember what it's for To go to be so sure",Boy Friend - Lovedropper 59876.txt,23,0.0,True
1427,I Feel Evils,Plastic Crimewave Sound,Rock,data\fma_small\fma_small\001\001427.mp3,data\whisper_transcriptions\Plastic Crimewave Sound - I Feel Evils 1427.txt,whisper,I feel like a burial mound What is the last coffin nail Completely leaves and sails If I'll fail Something to sigh well,Plastic Crimewave Sound - I Feel Evils 1427.txt,23,0.0,True
125189,I'd Rather Take the Old Way,Derek Clegg,Folk,data\fma_small\fma_small\125\125189.mp3,data\whisper_transcriptions\Derek Clegg - I'd Rather Take the Old Way 125189.txt,whisper,"My mind's so clear, you'd wreck it with this chain That's the face in the crowd I've got all those things to do with me You don't have to get loud I've got all those things to do for me That's the face in the crowd I've got all those things to do with me",Derek Clegg - I'd Rather Take the Old Way 125189.txt,55,0.0,True
113031,Red Weed ft. DJ Swiss Cheez,One S.P.,Hip-Hop,data\fma_small\fma_small\113\113031.mp3,data\whisper_transcriptions\One S.P. - Red Weed ft. DJ Swiss Cheez 113031.txt,whisper,"And then it began to creep like a slimy red animal across the land Covering field, ditch, tree, and hedgerow With living scarred fields, crawling, crawling J'arrive sur le trac, faut que je tombe, faut pas que je claque Je dois pas penser au trac, ni aux ventes de la plaque Je veux juste casser la baraque, il ne faut pas que je me râle Faut que je reste en frac, je remonte ma ceinture Je me prépare à la dac, sur la caisse claire ma borde",One S.P. - Red Weed ft. DJ Swiss Cheez 113031.txt,88,0.006802721088435374,True
127205,Everything Fell Into Place,Shwa Losben,Pop,data\fma_small\fma_small\127\127205.mp3,data\whisper_transcriptions\Shwa Losben - Everything Fell Into Place 127205.txt,whisper,Our eyes met on a winter's day The ice all knotted away When I saw your face And then everything fell into place Into place Like it belonged Like it was meant all along,Shwa Losben - Everything Fell Into Place 127205.txt,34,0.0,True
134509,Get Paid (Mouth Beat Mix) (Featuring DJ Phazer),Donnie Ozone,Hip-Hop,data\fma_small\fma_small\134\134509.mp3,data\whisper_transcriptions\Donnie Ozone - Get Paid (Mouth Beat Mix) (Featuring DJ Phazer) 134509.txt,whisper,"You can try a legal business, run drugs or guns Play Bonnie and Clyde, have all the fun Avoid paying taxes, keep all the funds Be your very own boss, answer to no one Until the feds notice when it comes undone Risk your freedom in your life, now you're on the run They say that you choose fast money and greed But it's the only reason you're not living in the streets Now you can go astray and you can make a way Cause you have the rent and the bills to pay You can wake up early working hard",Donnie Ozone - Get Paid (Mouth Beat Mix) (Featuring DJ Phazer) 134509.txt,101,0.0,True
122355,Light On In My Heart,David Mumford,Folk,data\fma_small\fma_small\122\122355.mp3,data\whisper_transcriptions\David Mumford - Light On In My Heart 122355.txt,whisper,"I'm me, I'm me, I'm me Light on in my heart for you Light on in my heart for you Hey, that fairground music, baby You've been talking on Why do you...",David Mumford - Light On In My Heart 122355.txt,32,0.0,True
